,lat,lon,elevation,species,d18o,d18o_anom,geometry,ocean_temp_anom,year
8883,24.556667,-81.4125,-4,Montastraea faveolata,-3.946153846153846,-0.010413051959321962,POINT (-81.41249999999999 24.556667),0.46,1997
8884,32.0,-64.0,-16,Diploria labyrinthiformis,-3.104,0.3140779816513759,POINT (-64 32),0.46,1997
8885,-15.509633,49.7576,-4,Porites sp.,-5.306666666666667,0.10308564814814769,POINT (49.7576 -15.509633),0.46,1997
8886,-8.0167,39.5,-6,Diploastrea heliopora,-3.892583333333333,0.1578265372168297,POINT (39.5 -8.0167),0.46,1997
8887,-3.18333,100.51666,-0.7m,Porites sp.,-5.31075,0.2883867663344404,POINT (100.51666 -3.18333),0.46,1997
8888,-2.7750000000000004,100.13,,Porites sp.,-5.2784537841666666,0.289217089536435,POINT (100.13 -2.775),0.46,1997
8889,-6.53333,105.63333,-0.5m,Porites sp.,-5.698307387166667,0.2200665550347214,POINT (105.63333 -6.53333),0.46,1997
8890,-15.509433,49.757283,-4,Porites sp.,-5.451666666666667,-0.05567829457364404,POINT (49.757283 -15.509433),0.46,1997
8891,-15.686167,49.956983,-4,Porites sp.,-4.9624999999999995,0.2337582442067747,POINT (49.956983 -15.686167),0.46,1997
8892,-15.51968,50.312167,-4,Porites sp.,-5.265833333333333,-0.0522542486197386,POINT (50.312167 -15.51968),0.46,1997
8893,17.93457,67.00123,-5,Montastraea faviolata,-4.62,-0.40640316205533633,POINT (67.00123000000001 17.93457),0.46,1997
8894,16.2,-61.49,-1.7,Diploria strigosa,-4.231916666666667,-0.13848408845738902,POINT (-61.49 16.2),0.46,1997
8895,16.129167,-88.249722,-11.8,Orbicella faveolata,-4.1337142857142855,-0.1495818870805814,POINT (-88.24972200000001 16.129167),0.46,1997
8896,11.77,-66.75,-2,Diploria strigosa,-4.092416666666667,-0.02640208333333316,POINT (-66.75 11.77),0.46,1997
8897,11.77,-66.75,-2,Diploria strigosa,-4.093,-0.02655813953488373,POINT (-66.75 11.77),0.46,1997
8898,19.70038,-80.05647,-9,Diploria strigosa,-4.1996153846153845,-0.003760615384614141,POINT (-80.05647 19.70038),0.46,1997
8899,17.306944,-87.801111,-5.8,Orbicella faveolata,-4.002166666666667,9.310042626637433,POINT (-87.80111100000001 17.306944),0.46,1997
8900,16.2,-61.49,-1.7,Diploria strigosa,-4.232,-0.1343980582524269,POINT (-61.49 16.2),0.46,1997
8901,1.8666665,-157.35000000000002,,Other,-5.270333333333333,-0.29935731077291194,POINT (-157.35 1.8666665),0.46,1997
8902,-14.27,-169.55,,Porites sp.,-5.145570219166667,-0.3872554455317694,POINT (-169.55 -14.27),0.46,1997
8903,7.2859,134.2503,,Porites lutea,-5.65522738275,-0.022317613611582132,POINT (134.2503 7.2859),0.46,1997
8904,21.93,120.78,-5,Porites sp.,-5.055,0.005367965367965688,POINT (120.78 21.93),0.46,1997
8905,-8.38,115.71,-10,,-5.474260925166667,-0.2309304640056542,POINT (115.71 -8.380000000000001),0.46,1997
8906,-16.82,179.23,-10,Porites sp.,-4.56,-0.01654545454545442,POINT (179.23 -16.82),0.46,1997
8907,7.6569,134.5651,,Porites lutea,-5.398544594,0.27260890544912275,POINT (134.5651 7.6569),0.46,1997
8908,15.94,166.04,8,Porites lutea,-4.74,0.06915512048192785,POINT (166.04 15.94),0.46,1997
8909,-3.4118,143.637,,Porites sp.,-5.21,0.17465116279069726,POINT (143.637 -3.4118),0.46,1997
8910,5.2,162.6,,Porites sp.,-5.439941666666667,0.14672573333333272,POINT (162.6 5.2),0.46,1997
8911,-16.7167,146.0333,,Porites sp.,-4.7,0.16673913043478272,POINT (146.0333 -16.7167),0.46,1997
8912,18.54,122.15,-4.5,Porites lobata,-4.851783333333334,-0.014275056022408528,POINT (122.15 18.54),0.46,1997
8913,7.4064,134.4353,,Porites lutea,-5.473351594583334,0.03161671820289769,POINT (134.4353 7.4064),0.46,1997
8914,7.2859,134.2503,,Porites lutea,-5.65522738275,-0.08529489625771625,POINT (134.2503 7.2859),0.46,1997
8915,18.54,122.15,-4.5,Porites lobata,-4.7094499999999995,-0.25566745098039156,POINT (122.15 18.54),0.46,1997
8916,13.598,144.836,-7.8,Porites lobata,-5.2025,-0.19139152185360686,POINT (144.836 13.598),0.46,1997
8917,-16.82,179.23,-2,Diploastrea heliopora,-4.552222222222222,0.2271483322673804,POINT (179.23 -16.82),0.46,1997
8918,-16.82,179.23,-2,Diploastrea heliopora,0.22,0.20868852459016393,POINT (179.23 -16.82),0.46,1997
8919,12.21386,109.30486,-8.2,Other,-5.933583333333334,-0.4386989750445647,POINT (109.30486 12.21386),0.46,1997
8920,7.2708,134.3837,,Porites lutea,-5.71379426275,0.07631131018785364,POINT (134.3837 7.2708),0.46,1997
8921,-16.82,179.23,,Diploastrea heliopora,-5.27,-0.28201823846651486,POINT (179.23 -16.82),0.46,1997
8922,7.2708,134.3837,,Porites lutea,-5.71379426275,0.02291282104257597,POINT (134.3837 7.2708),0.46,1997
8923,-10.12,123.31,-3,Porites.sp,-5.3758333333333335,-0.20404500261643133,POINT (123.31 -10.12),0.46,1997
8924,22.32,120.37,-5,Porites sp.,-5.185833333333333,0.07204545454545475,POINT (120.37 22.32),0.46,1997
8925,7.4,144.0,,Porites sp.,-5.537858333333333,0.04712623456790066,POINT (144 7.4),0.46,1997
8926,9.83,115.5,-5,Porites sp.,-5.959423076923077,-0.03775934757066768,POINT (115.5 9.83),0.46,1997
8927,-21.2378,-159.8278,,Porites lutea,-4.53625,-0.050478723404254744,POINT (-159.8278 -21.2378),0.46,1997
8928,3.906228,-159.285932,,,-5.506666666666667,-0.6114732142857147,POINT (-159.285932 3.906228),0.46,1997
8929,5.8664,-162.12,-9,Porites lutea,-5.448596272416666,-0.5914721107906384,POINT (-162.12 5.8664),0.46,1997
8930,-21.2378,-159.8278,,Porites lutea,-4.3902,-0.10068799999999989,POINT (-159.8278 -21.2378),0.46,1997
8931,-21.2378,-159.8278,,Porites lutea,-4.3875,-0.09506233595800495,POINT (-159.8278 -21.2378),0.46,1997
8932,3.85,-159.35,,Porites sp.,-5.506666666666667,-0.47484335839598923,POINT (-159.35 3.85),0.46,1997
8933,21.9,120.7,-6,Porites sp.,-5.0588500000000005,-0.04846810185185202,POINT (120.7 21.9),0.46,1997
8934,5.87,-162.13,-9,Porites lutea,-5.448333333333333,-0.5311521855725383,POINT (-162.13 5.87),0.46,1997
8935,-21.2378,-159.8278,,Porites lutea,-4.5377,-0.0515182795698923,POINT (-159.8278 -21.2378),0.46,1997
8936,5.867,-162.133,-9,Porites lutea,-5.444166666666667,-0.5286116921426656,POINT (-162.133 5.867),0.46,1997
8937,5.87,-162.13,-10,Porites lutea,-5.448333333333333,-0.5308159023866974,POINT (-162.13 5.87),0.46,1997
8938,16.84,112.33,,,-5.588208333333333,-0.16699920886075947,POINT (112.33 16.84),0.46,1997
8939,4.3177579999999995,113.862114,,Other,-6.5,0.08437445887445971,POINT (113.862114 4.317758),0.46,1997
8940,20.666667,116.833333,-5,Porites sp.,-5.379142857142857,-0.15831962522045817,POINT (116.833333 20.666667),0.46,1997
8941,32.0,-64.0,-16,Diploria labyrinthiformis,-3.619,0.02932718894009234,POINT (-64 32),0.52,1998
8942,16.77,-22.88,-3,Siderastrea radians,-2.964166666666667,0.039199999999999235,POINT (-22.88 16.77),0.52,1998
8943,24.556667,-81.4125,-4,Montastraea faveolata,-3.735,0.20074079419452406,POINT (-81.41249999999999 24.556667),0.52,1998
8944,32.0,-64.0,-16,Diploria labyrinthiformis,-3.296,0.12207798165137618,POINT (-64 32),0.52,1998
8945,-15.509633,49.7576,-4,Porites sp.,-5.359583333333333,0.05016898148148119,POINT (49.7576 -15.509633),0.52,1998
8946,-8.0167,39.5,-6,Diploastrea heliopora,-4.021,0.029409870550162864,POINT (39.5 -8.0167),0.52,1998
8947,-3.18333,100.51666,-0.7m,Porites sp.,-5.675583333333333,-0.07644656699889296,POINT (100.51666 -3.18333),0.52,1998
8948,-2.7750000000000004,100.13,,Porites sp.,-5.689349429166666,-0.12167855546356421,POINT (100.13 -2.775),0.52,1998
8949,-6.53333,105.63333,-0.5m,Porites sp.,-5.963255075166667,-0.04488113296527807,POINT (105.63333 -6.53333),0.52,1998
8950,-15.509433,49.757283,-4,Porites sp.,-5.261666666666667,0.13432170542635635,POINT (49.757283 -15.509433),0.52,1998
8951,-15.686167,49.956983,-4,Porites sp.,-5.350833333333334,-0.15457508912655982,POINT (49.956983 -15.686167),0.52,1998
8952,-15.51968,50.312167,-4,Porites sp.,-5.323478260869565,-0.10989917615597022,POINT (50.312167 -15.51968),0.52,1998
8953,17.93457,67.00123,-5,Montastraea faviolata,-4.56,-0.34640316205533583,POINT (67.00123000000001 17.93457),0.52,1998
8954,16.2,-61.49,-1.7,Diploria strigosa,-4.427666666666666,-0.33423408845738845,POINT (-61.49 16.2),0.52,1998
8955,16.129167,-88.249722,-11.8,Orbicella faveolata,-3.701,0.283132398633704,POINT (-88.24972200000001 16.129167),0.52,1998
8956,11.77,-66.75,-2,Diploria strigosa,-4.297083333333333,-0.2310687499999995,POINT (-66.75 11.77),0.52,1998
8957,11.77,-66.75,-2,Diploria strigosa,-4.297,-0.23055813953488347,POINT (-66.75 11.77),0.52,1998
8958,19.70038,-80.05647,-9,Diploria strigosa,-4.062153846153846,0.13370092307692438,POINT (-80.05647 19.70038),0.52,1998
8959,17.306944,-87.801111,-5.8,Orbicella faveolata,-4.377777777777777,8.93443151552632,POINT (-87.80111100000001 17.306944),0.52,1998
8960,16.2,-61.49,-1.7,Diploria strigosa,-4.428,-0.33039805825242663,POINT (-61.49 16.2),0.52,1998
8961,1.8666665,-157.35000000000002,,Other,-4.9156875,0.055288522560421605,POINT (-157.35 1.8666665),0.52,1998
8962,-14.27,-169.55,,Porites sp.,-5.0807008468333335,-0.3223860731984356,POINT (-169.55 -14.27),0.52,1998
8963,7.2859,134.2503,,Porites lutea,-5.505026739833333,0.12788302930508433,POINT (134.2503 7.2859),0.52,1998
8964,21.93,120.78,-5,Porites sp.,-5.093333333333333,-0.03296536796536742,POINT (120.78 21.93),0.52,1998
8965,-8.38,115.71,-10,,-5.413647420666667,-0.17031695950565418,POINT (115.71 -8.380000000000001),0.52,1998
8966,-16.82,179.23,-10,Porites sp.,-4.56,-0.01654545454545442,POINT (179.23 -16.82),0.52,1998
8967,7.6569,134.5651,,Porites lutea,-5.554680440166667,0.11647305928245544,POINT (134.5651 7.6569),0.52,1998
8968,15.94,166.04,8,Porites lutea,-4.784166666666667,0.02498845381526138,POINT (166.04 15.94),0.52,1998
8969,5.2,162.6,,Porites sp.,-5.349475000000001,0.23719239999999875,POINT (162.6 5.2),0.52,1998
8970,-16.7167,146.0333,,Porites sp.,-5.21,-0.34326086956521706,POINT (146.0333 -16.7167),0.52,1998
8971,18.54,122.15,-4.5,Porites lobata,-4.831225,0.0062832773109251505,POINT (122.15 18.54),0.52,1998
8972,7.4064,134.4353,,Porites lutea,-5.439776870916667,0.06519144186956449,POINT (134.4353 7.4064),0.52,1998
8973,7.2859,134.2503,,Porites lutea,-5.505026739833333,0.06490574665895021,POINT (134.2503 7.2859),0.52,1998
8974,18.54,122.15,-4.5,Porites lobata,-4.857258333333333,-0.4034757843137253,POINT (122.15 18.54),0.52,1998
8975,13.598,144.836,-7.8,Porites lobata,-5.150833333333334,-0.139724855186941,POINT (144.836 13.598),0.52,1998
8976,-16.82,179.23,-2,Diploastrea heliopora,-4.434615384615385,0.34475516987421795,POINT (179.23 -16.82),0.52,1998
8977,-16.82,179.23,-2,Diploastrea heliopora,0.36,0.3486885245901639,POINT (179.23 -16.82),0.52,1998
8978,12.21386,109.30486,-8.2,Other,-5.598833333333334,-0.10394897504456502,POINT (109.30486 12.21386),0.52,1998
8979,7.2708,134.3837,,Porites lutea,-5.618886494583333,0.17121907835452,POINT (134.3837 7.2708),0.52,1998
8980,7.2708,134.3837,,Porites lutea,-5.618886494583333,0.11782058920924232,POINT (134.3837 7.2708),0.52,1998
8981,-10.12,123.31,-3,Porites.sp,-5.314166666666666,-0.1423783359497639,POINT (123.31 -10.12),0.52,1998
8982,22.32,120.37,-5,Porites sp.,-5.335,-0.07712121212121215,POINT (120.37 22.32),0.52,1998
8983,7.4,144.0,,Porites sp.,-5.4494333333333325,0.13555123456790152,POINT (144 7.4),0.52,1998
8984,9.83,115.5,-5,Porites sp.,-5.974038461538461,-0.05237473218605171,POINT (115.5 9.83),0.52,1998
8985,-21.2378,-159.8278,,Porites lutea,-4.4975,-0.01172872340425446,POINT (-159.8278 -21.2378),0.52,1998
8986,3.906228,-159.285932,,,-5.216666666666667,-0.3214732142857146,POINT (-159.285932 3.906228),0.52,1998
8987,5.8664,-162.12,-9,Porites lutea,-5.308397698916667,-0.4512735372906391,POINT (-162.12 5.8664),0.52,1998
8988,-21.2378,-159.8278,,Porites lutea,-4.4486,-0.15908799999999967,POINT (-159.8278 -21.2378),0.52,1998
8989,-21.2378,-159.8278,,Porites lutea,-4.44875,-0.1563123359580052,POINT (-159.8278 -21.2378),0.52,1998
8990,3.85,-159.35,,Porites sp.,-5.216666666666667,-0.1848433583959892,POINT (-159.35 3.85),0.52,1998
8991,21.9,120.7,-6,Porites sp.,-5.31355,-0.3031681018518517,POINT (120.7 21.9),0.52,1998
8992,5.87,-162.13,-9,Porites lutea,-5.412,-0.49481885223920496,POINT (-162.13 5.87),0.52,1998
8993,-21.2378,-159.8278,,Porites lutea,-4.5001,-0.013918279569892,POINT (-159.8278 -21.2378),0.52,1998
8994,5.867,-162.133,-9,Porites lutea,-5.424,-0.5084450254759991,POINT (-162.133 5.867),0.52,1998
8995,5.87,-162.13,-10,Porites lutea,-5.45,-0.5324825690533643,POINT (-162.13 5.87),0.52,1998
8996,16.84,112.33,,,-5.499633333333333,-0.07842420886075896,POINT (112.33 16.84),0.52,1998
8997,4.3177579999999995,113.862114,,Other,-6.6275,-0.04312554112554068,POINT (113.862114 4.317758),0.52,1998
8998,20.666667,116.833333,-5,Porites sp.,-5.270833333333333,-0.050010101410934205,POINT (116.833333 20.666667),0.52,1998
8999,16.77,-22.88,-3,Siderastrea radians,-2.984166666666667,0.019199999999999218,POINT (-22.88 16.77),0.31,1999
9000,24.556667,-81.4125,-4,Montastraea faveolata,-4.128461538461538,-0.19272074426701424,POINT (-81.41249999999999 24.556667),0.31,1999
9001,32.0,-64.0,-16,Diploria labyrinthiformis,-3.896,-0.4779220183486239,POINT (-64 32),0.31,1999
9002,-15.509633,49.7576,-4,Porites sp.,-5.279583333333333,0.13016898148148126,POINT (49.7576 -15.509633),0.31,1999
9003,-3.18333,100.51666,-0.7m,Porites sp.,-5.622916666666666,-0.02377990033222588,POINT (100.51666 -3.18333),0.31,1999
9004,-2.7750000000000004,100.13,,Porites sp.,-5.637759206666666,-0.07008833296356443,POINT (100.13 -2.775),0.31,1999
9005,-6.53333,105.63333,-0.5m,Porites sp.,-5.847856866666667,0.0705170755347222,POINT (105.63333 -6.53333),0.31,1999
9006,-15.509433,49.757283,-4,Porites sp.,-5.257499999999999,0.13848837209302367,POINT (49.757283 -15.509433),0.31,1999
9007,-15.686167,49.956983,-4,Porites sp.,-5.0975,0.09875824420677404,POINT (49.956983 -15.686167),0.31,1999
9008,-15.51968,50.312167,-4,Porites sp.,-5.10375,0.10982908471359476,POINT (50.312167 -15.51968),0.31,1999
9009,17.93457,67.00123,-5,Montastraea faviolata,-4.44,-0.22640316205533662,POINT (67.00123000000001 17.93457),0.31,1999
9010,16.2,-61.49,-1.7,Diploria strigosa,-4.081666666666667,0.011765911542610752,POINT (-61.49 16.2),0.31,1999
9011,16.129167,-88.249722,-11.8,Orbicella faveolata,-3.8230000000000004,0.16113239863370366,POINT (-88.24972200000001 16.129167),0.31,1999
9012,11.77,-66.75,-2,Diploria strigosa,-4.149583333333333,-0.08356874999999953,POINT (-66.75 11.77),0.31,1999
9013,11.77,-66.75,-2,Diploria strigosa,-4.149,-0.08255813953488378,POINT (-66.75 11.77),0.31,1999
9014,15.978056,-86.485,-5.5,Orbicella faveolata,-4.4106000000000005,1.6038113687899385,POINT (-86.485 15.978056),0.31,1999
9015,19.70038,-80.05647,-9,Diploria strigosa,-4.177307692307692,0.018547076923078443,POINT (-80.05647 19.70038),0.31,1999
9016,17.306944,-87.801111,-5.8,Orbicella faveolata,-4.3285,8.983709293304099,POINT (-87.80111100000001 17.306944),0.31,1999
9017,16.064444,-86.950833,-6,Orbicella faveolata,-4.276,6.786050838008791,POINT (-86.950833 16.064444),0.31,1999
9018,1.8666665,-157.35000000000002,,Other,-4.785466666666666,0.18550935589375506,POINT (-157.35 1.8666665),0.31,1999
9019,-14.27,-169.55,,Porites sp.,-5.23711029525,-0.4787955216151021,POINT (-169.55 -14.27),0.31,1999
9020,7.2859,134.2503,,Porites lutea,-5.75941216475,-0.12650239561158205,POINT (134.2503 7.2859),0.31,1999
9021,21.93,120.78,-5,Porites sp.,-5.0841666666666665,-0.023798701298701097,POINT (120.78 21.93),0.31,1999
9022,-8.38,115.71,-10,,-5.490386265333334,-0.2470558041723212,POINT (115.71 -8.380000000000001),0.31,1999
9023,-16.82,179.23,-10,Porites sp.,-4.96,-0.4165454545454548,POINT (179.23 -16.82),0.31,1999
9024,7.6569,134.5651,,Porites lutea,-5.729204321166667,-0.05805082171754439,POINT (134.5651 7.6569),0.31,1999
9025,15.94,166.04,8,Porites lutea,-4.955,-0.145844879518072,POINT (166.04 15.94),0.31,1999
9026,5.2,162.6,,Porites sp.,-5.447925000000001,0.13874239999999904,POINT (162.6 5.2),0.31,1999
9027,-16.7167,146.0333,,Porites sp.,-4.8,0.06673913043478308,POINT (146.0333 -16.7167),0.31,1999
9028,18.54,122.15,-4.5,Porites lobata,-5.12005,-0.28254172268907496,POINT (122.15 18.54),0.31,1999
9029,7.4064,134.4353,,Porites lutea,-5.826591313083333,-0.32162300029710167,POINT (134.4353 7.4064),0.31,1999
9030,7.2859,134.2503,,Porites lutea,-5.75941216475,-0.18947967825771617,POINT (134.2503 7.2859),0.31,1999
9031,18.54,122.15,-4.5,Porites lobata,-4.585208333333333,-0.1314257843137252,POINT (122.15 18.54),0.31,1999
9032,13.598,144.836,-7.8,Porites lobata,-5.194166666666667,-0.183058188520274,POINT (144.836 13.598),0.31,1999
9033,-16.82,179.23,-2,Diploastrea heliopora,-4.7780000000000005,0.001370554489602327,POINT (179.23 -16.82),0.31,1999
9034,-16.82,179.23,-2,Diploastrea heliopora,0.03,0.018688524590163937,POINT (179.23 -16.82),0.31,1999
9035,12.21386,109.30486,-8.2,Other,-5.774166666666667,-0.2792823083778977,POINT (109.30486 12.21386),0.31,1999
9036,7.2708,134.3837,,Porites lutea,-5.9205845691666665,-0.13047899622881332,POINT (134.3837 7.2708),0.31,1999
9037,7.2708,134.3837,,Porites lutea,-5.9205845691666665,-0.183877485374091,POINT (134.3837 7.2708),0.31,1999
9038,-10.12,123.31,-3,Porites.sp,-5.543333333333333,-0.37154500261643086,POINT (123.31 -10.12),0.31,1999
9039,22.32,120.37,-5,Porites sp.,-5.2975,-0.0396212121212125,POINT (120.37 22.32),0.31,1999
9040,7.4,144.0,,Porites sp.,-5.710775000000001,-0.12579043209876684,POINT (144 7.4),0.31,1999
9041,9.83,115.5,-5,Porites sp.,-5.802692307692308,0.11897142166010166,POINT (115.5 9.83),0.31,1999
9042,-21.2378,-159.8278,,Porites lutea,-4.8500000000000005,-0.3642287234042554,POINT (-159.8278 -21.2378),0.31,1999
9043,3.906228,-159.285932,,,-5.043333333333333,-0.14813988095238084,POINT (-159.285932 3.906228),0.31,1999
9044,5.8664,-162.12,-9,Porites lutea,-5.081005797666667,-0.22388163604063926,POINT (-162.12 5.8664),0.31,1999
9045,-21.2378,-159.8278,,Porites lutea,-4.7916,-0.5020879999999996,POINT (-159.8278 -21.2378),0.31,1999
9046,-21.2378,-159.8278,,Porites lutea,-4.79125,-0.49881233595800456,POINT (-159.8278 -21.2378),0.31,1999
9047,3.85,-159.35,,Porites sp.,-5.043333333333333,-0.011510025062655416,POINT (-159.35 3.85),0.31,1999
9048,21.9,120.7,-6,Porites sp.,-5.241216666666666,-0.23083476851851792,POINT (120.7 21.9),0.31,1999
9049,-21.2378,-159.8278,,Porites lutea,-4.8512,-0.36501827956989263,POINT (-159.8278 -21.2378),0.31,1999
9050,16.84,112.33,,,-5.5629,-0.1416908755274262,POINT (112.33 16.84),0.31,1999
9051,4.3177579999999995,113.862114,,Other,-6.9675,-0.38312554112554054,POINT (113.862114 4.317758),0.31,1999
9052,20.666667,116.833333,-5,Porites sp.,-5.461214285714285,-0.2403910537918863,POINT (116.833333 20.666667),0.31,1999
9053,16.77,-22.88,-3,Siderastrea radians,-2.9141666666666666,0.0891999999999995,POINT (-22.88 16.77),0.34,2000
9054,24.556667,-81.4125,-4,Montastraea faveolata,-3.8521052631578945,0.08363553103662946,POINT (-81.41249999999999 24.556667),0.34,2000
9055,-15.509633,49.7576,-4,Porites sp.,-5.267083333333333,0.14266898148148144,POINT (49.7576 -15.509633),0.34,2000
9056,-3.18333,100.51666,-0.7m,Porites sp.,-5.659416666666666,-0.06027990033222608,POINT (100.51666 -3.18333),0.34,2000
9057,-2.7750000000000004,100.13,,Porites sp.,-5.651457870833333,-0.08378699713023163,POINT (100.13 -2.775),0.34,2000
9058,-6.53333,105.63333,-0.5m,Porites sp.,-5.887560043250001,0.030813898951388197,POINT (105.63333 -6.53333),0.34,2000
9059,-15.509433,49.757283,-4,Porites sp.,-5.299166666666667,0.09682170542635582,POINT (49.757283 -15.509433),0.34,2000
9060,-15.686167,49.956983,-4,Porites sp.,-5.025833333333334,0.17042491087344036,POINT (49.956983 -15.686167),0.34,2000
9061,-15.51968,50.312167,-4,Porites sp.,-5.015,0.19857908471359487,POINT (50.312167 -15.51968),0.34,2000
9062,17.93457,67.00123,-5,Montastraea faviolata,-4.36,-0.14640316205533654,POINT (67.00123000000001 17.93457),0.34,2000
9063,16.129167,-88.249722,-11.8,Orbicella faveolata,-4.124,-0.1398676013662956,POINT (-88.24972200000001 16.129167),0.34,2000
9064,11.77,-66.75,-2,Diploria strigosa,-4.143833333333333,-0.0778187499999996,POINT (-66.75 11.77),0.34,2000
9065,11.77,-66.75,-2,Diploria strigosa,-4.144,-0.07755813953488389,POINT (-66.75 11.77),0.34,2000
9066,15.978056,-86.485,-5.5,Orbicella faveolata,-4.4041250000000005,1.6102863687899385,POINT (-86.485 15.978056),0.34,2000
9067,19.70038,-80.05647,-9,Diploria strigosa,-4.131153846153846,0.06470092307692443,POINT (-80.05647 19.70038),0.34,2000
9068,17.306944,-87.801111,-5.8,Orbicella faveolata,-4.125,9.187209293304099,POINT (-87.80111100000001 17.306944),0.34,2000
9069,16.064444,-86.950833,-6,Orbicella faveolata,-4.0520000000000005,7.01005083800879,POINT (-86.950833 16.064444),0.34,2000
9070,1.8666665,-157.35000000000002,,Other,-4.760933333333333,0.21004268922708835,POINT (-157.35 1.8666665),0.34,2000
9071,-14.27,-169.55,,Porites sp.,-5.12118227125,-0.3628674976151025,POINT (-169.55 -14.27),0.34,2000
9072,7.2859,134.2503,,Porites lutea,-5.811444654333333,-0.17853488519491556,POINT (134.2503 7.2859),0.34,2000
9073,21.93,120.78,-5,Porites sp.,-5.0183333333333335,0.04203463203463187,POINT (120.78 21.93),0.34,2000
9074,-8.38,115.71,-10,,-5.5442315474166675,-0.3009010862556547,POINT (115.71 -8.380000000000001),0.34,2000
9075,-16.82,179.23,-10,Porites sp.,-4.98,-0.43654545454545524,POINT (179.23 -16.82),0.34,2000
9076,7.6569,134.5651,,Porites lutea,-5.789770584583334,-0.11861708513421121,POINT (134.5651 7.6569),0.34,2000
9077,15.94,166.04,8,Porites lutea,-5.2283333333333335,-0.41917821285140544,POINT (166.04 15.94),0.34,2000
9078,5.2,162.6,,Porites sp.,-5.54525,0.04141739999999938,POINT (162.6 5.2),0.34,2000
9079,-16.7167,146.0333,,Porites sp.,-5.29,-0.42326086956521713,POINT (146.0333 -16.7167),0.34,2000
9080,18.54,122.15,-4.5,Porites lobata,-5.08865,-0.2511417226890753,POINT (122.15 18.54),0.34,2000
9081,7.4064,134.4353,,Porites lutea,-5.736613566166667,-0.23164525338043518,POINT (134.4353 7.4064),0.34,2000
9082,7.2859,134.2503,,Porites lutea,-5.811444654333333,-0.24151216784104967,POINT (134.2503 7.2859),0.34,2000
9083,18.54,122.15,-4.5,Porites lobata,-4.9541916666666665,-0.5004091176470586,POINT (122.15 18.54),0.34,2000
9084,13.598,144.836,-7.8,Porites lobata,-5.256666666666667,-0.245558188520274,POINT (144.836 13.598),0.34,2000
9085,-16.82,179.23,-2,Diploastrea heliopora,-4.975,-0.19562944551039685,POINT (179.23 -16.82),0.34,2000
9086,-16.82,179.23,-2,Diploastrea heliopora,-0.13,-0.14131147540983607,POINT (179.23 -16.82),0.34,2000
9087,12.21386,109.30486,-8.2,Other,-5.283333333333333,0.21155102495543598,POINT (109.30486 12.21386),0.34,2000
9088,7.2708,134.3837,,Porites lutea,-5.963461837333334,-0.17335626439548069,POINT (134.3837 7.2708),0.34,2000
9089,7.2708,134.3837,,Porites lutea,-5.963461837333334,-0.22675475354075836,POINT (134.3837 7.2708),0.34,2000
9090,-10.12,123.31,-3,Porites.sp,-5.422499999999999,-0.2507116692830973,POINT (123.31 -10.12),0.34,2000
9091,22.32,120.37,-5,Porites sp.,-5.21,0.047878787878787854,POINT (120.37 22.32),0.34,2000
9092,7.4,144.0,,Porites sp.,-5.611283333333333,-0.026298765432098747,POINT (144 7.4),0.34,2000
9093,9.83,115.5,-5,Porites sp.,-5.867735849056604,0.053927880295804975,POINT (115.5 9.83),0.34,2000
9094,3.906228,-159.285932,,,-5.046666666666667,-0.1514732142857147,POINT (-159.285932 3.906228),0.34,2000
9095,5.8664,-162.12,-9,Porites lutea,-5.0132907373333335,-0.15616657570730563,POINT (-162.12 5.8664),0.34,2000
9096,-21.2378,-159.8278,,Porites lutea,-4.835,-0.5425623359580047,POINT (-159.8278 -21.2378),0.34,2000
9097,3.85,-159.35,,Porites sp.,-5.046666666666667,-0.01484335839598927,POINT (-159.35 3.85),0.34,2000
9098,21.9,120.7,-6,Porites sp.,-5.132183333333333,-0.12180143518518438,POINT (120.7 21.9),0.34,2000
9099,16.84,112.33,,,-5.615458333333334,-0.19424920886075991,POINT (112.33 16.84),0.34,2000
9100,4.3177579999999995,113.862114,,Other,-6.920833333333333,-0.3364588744588737,POINT (113.862114 4.317758),0.34,2000
9101,20.666667,116.833333,-5,Porites sp.,-5.359375,-0.13855176807760117,POINT (116.833333 20.666667),0.34,2000
9102,16.77,-22.88,-3,Siderastrea radians,-3.075833333333333,-0.07246666666666712,POINT (-22.88 16.77),0.46,2001
9103,24.556667,-81.4125,-4,Montastraea faveolata,-3.806842105263158,0.12889868893136613,POINT (-81.41249999999999 24.556667),0.46,2001
9104,-15.509633,49.7576,-4,Porites sp.,-5.302083333333333,0.1076689814814813,POINT (49.7576 -15.509633),0.46,2001
9105,-3.18333,100.51666,-0.7m,Porites sp.,-5.803714285714285,-0.20457751937984536,POINT (100.51666 -3.18333),0.46,2001
9106,-2.7750000000000004,100.13,,Porites sp.,-5.8528975885714285,-0.28522671486832696,POINT (100.13 -2.775),0.46,2001
9107,-6.53333,105.63333,-0.5m,Porites sp.,-6.083385592749999,-0.16501165054861033,POINT (105.63333 -6.53333),0.46,2001
9108,-15.509433,49.757283,-4,Porites sp.,-5.235833333333333,0.16015503875969017,POINT (49.757283 -15.509433),0.46,2001
9109,-15.686167,49.956983,-4,Porites sp.,-5.17,0.02625824420677425,POINT (49.956983 -15.686167),0.46,2001
